Index,GameTime,DspTime,Instrument,InputLine,InputPitch,FinalPitch,MaxClipIdx,ClipName,Volume,JavaMapping,WasClamped,ClampedFrom,Status
264,49.092,1909.0286,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
265,49.092,1909.0286,Piano,4,9,14,44,piano_snd014,0.15,True,True,9,PLAYED
266,49.259,1909.1969,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
267,49.442,1909.3769,Piano,1,4,23,44,piano_snd023,0.15,True,True,4,PLAYED
268,49.443,1909.3769,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
269,49.443,1909.3769,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
270,49.626,1909.5568,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
271,49.776,1909.7078,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
272,49.776,1909.7078,Piano,4,9,14,44,piano_snd014,0.15,True,True,9,PLAYED
273,49.776,1909.7078,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
274,49.776,1909.7078,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
275,49.926,1909.8587,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
276,51.325,1911.2577,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
277,51.493,1911.4260,Piano,4,1,6,44,piano_snd006,0.15,True,True,1,PLAYED
278,51.676,1911.6060,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
279,51.842,1911.7801,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
280,51.976,1911.9195,Piano,4,1,6,44,piano_snd006,0.15,True,True,1,PLAYED
281,52.159,1912.0994,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
282,52.326,1912.2620,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
283,52.509,1912.4419,Piano,4,1,6,44,piano_snd006,0.15,True,True,1,PLAYED
284,52.676,1912.6102,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
285,52.859,1912.8018,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
286,53.025,1912.9585,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
287,53.192,1913.1327,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
288,53.359,1913.2952,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
289,53.543,1913.4752,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
290,53.692,1913.6261,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
291,53.892,1913.8293,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
292,54.025,1913.9570,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
293,54.210,1914.1486,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
294,54.376,1914.3111,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
295,54.559,1914.4969,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
296,54.726,1914.6594,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
297,54.893,1914.8278,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
298,55.060,1915.0019,Piano,0,6,30,44,piano_snd030,0.15,True,True,6,PLAYED
299,55.226,1915.1702,Piano,0,6,30,44,piano_snd030,0.15,True,True,6,PLAYED
300,55.409,1915.3502,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
301,55.551,1915.4895,Piano,0,15,39,44,piano_snd039,0.15,True,True,15,PLAYED
302,55.751,1915.6869,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
303,55.751,1915.6869,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
304,55.751,1915.6869,Piano,0,18,42,44,piano_snd042,0.15,True,True,18,PLAYED
305,55.901,1915.8378,Piano,1,15,34,44,piano_snd034,0.15,True,True,15,PLAYED
306,55.901,1915.8378,Piano,0,18,42,44,piano_snd042,0.15,True,True,18,PLAYED
307,56.084,1916.0178,Piano,5,6,7,44,piano_snd007,0.15,True,True,6,PLAYED
308,56.234,1916.1687,Piano,4,4,9,44,piano_snd009,0.15,True,True,4,PLAYED
309,56.235,1916.1687,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
310,56.400,1916.3371,Piano,3,5,15,44,piano_snd015,0.15,True,True,5,PLAYED
311,56.600,1916.5402,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
312,56.601,1916.5402,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
313,56.735,1916.6679,Piano,4,4,9,44,piano_snd009,0.15,True,True,4,PLAYED
314,56.918,1916.8479,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
315,56.918,1916.8479,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
316,57.118,1917.0569,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
317,57.283,1917.2194,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
318,57.284,1917.2194,Piano,1,2,21,44,piano_snd021,0.15,True,True,2,PLAYED
319,57.434,1917.3703,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
320,57.618,1917.5619,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
321,57.618,1917.5619,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
322,57.785,1917.7186,Piano,1,2,21,44,piano_snd021,0.15,True,True,2,PLAYED
323,58.001,1917.9392,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
324,58.001,1917.9392,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
325,58.134,1918.0727,Piano,2,3,18,44,piano_snd018,0.15,True,True,3,PLAYED
326,58.284,1918.2179,Piano,1,2,21,44,piano_snd021,0.15,True,True,2,PLAYED
327,58.285,1918.2179,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
328,58.467,1918.3978,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
329,58.651,1918.5894,Piano,0,6,30,44,piano_snd030,0.15,True,True,6,PLAYED
330,58.651,1918.5894,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
331,58.833,1918.7693,Piano,2,6,21,44,piano_snd021,0.15,True,True,6,PLAYED
332,58.985,1918.9145,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
333,58.985,1918.9145,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
334,59.151,1919.0886,Piano,0,6,30,44,piano_snd030,0.15,True,True,6,PLAYED
335,59.300,1919.2395,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
336,59.300,1919.2395,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
337,59.500,1919.4369,Piano,1,8,27,44,piano_snd027,0.15,True,True,8,PLAYED
338,59.651,1919.5878,Piano,0,6,30,44,piano_snd030,0.15,True,True,6,PLAYED
339,59.651,1919.5878,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
340,59.818,1919.7504,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
341,59.984,1919.9187,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
342,59.985,1919.9187,Piano,0,15,39,44,piano_snd039,0.15,True,True,15,PLAYED
343,60.167,1920.0987,Piano,2,15,30,44,piano_snd030,0.15,True,True,15,PLAYED
344,60.351,1920.2902,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
345,60.352,1920.2902,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
346,60.500,1920.4412,Piano,0,15,39,44,piano_snd039,0.15,True,True,15,PLAYED
347,60.667,1920.6095,Piano,2,15,30,44,piano_snd030,0.15,True,True,15,PLAYED
348,60.668,1920.6095,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
349,60.668,1920.6095,Piano,0,18,42,44,piano_snd042,0.15,True,True,18,PLAYED
350,60.868,1920.8069,Piano,0,18,42,44,piano_snd042,0.15,True,True,18,PLAYED
351,60.868,1920.8069,Piano,2,15,30,44,piano_snd030,0.15,True,True,15,PLAYED
352,60.868,1920.8069,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
353,61.018,1920.9578,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
354,61.200,1921.1378,Piano,3,2,12,44,piano_snd012,0.15,True,True,2,PLAYED
355,61.201,1921.1378,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
356,61.367,1921.3061,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
357,61.518,1921.4571,Piano,2,2,17,44,piano_snd017,0.15,True,True,2,PLAYED
358,61.734,1921.6660,Piano,3,2,12,44,piano_snd012,0.15,True,True,2,PLAYED
359,61.884,1921.8170,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
360,61.885,1921.8170,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
361,62.050,1921.9911,Piano,2,2,17,44,piano_snd017,0.15,True,True,2,PLAYED
362,62.201,1922.1362,Piano,0,0,24,44,piano_snd024,0.15,True,True,0,PLAYED
363,62.401,1922.3394,Piano,2,0,15,44,piano_snd015,0.15,True,True,0,PLAYED
364,62.567,1922.5078,Piano,3,0,10,44,piano_snd010,0.15,True,True,0,PLAYED
365,62.568,1922.5078,Piano,2,2,17,44,piano_snd017,0.15,True,True,2,PLAYED
366,62.734,1922.6703,Piano,0,0,24,44,piano_snd024,0.15,True,True,0,PLAYED
367,62.884,1922.8212,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
368,63.067,1923.0128,Piano,2,2,17,44,piano_snd017,0.15,True,True,2,PLAYED
369,63.251,1923.1927,Piano,0,0,24,44,piano_snd024,0.15,True,True,0,PLAYED
370,63.251,1923.1927,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
371,63.417,1923.3553,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
372,63.568,1923.5062,Piano,0,5,29,44,piano_snd029,0.15,True,True,5,PLAYED
373,63.751,1923.6862,Piano,0,0,24,44,piano_snd024,0.15,True,True,0,PLAYED
374,63.934,1923.8661,Piano,0,3,27,44,piano_snd027,0.15,True,True,3,PLAYED
375,63.934,1923.8661,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
376,64.085,1924.0171,Piano,0,5,29,44,piano_snd029,0.15,True,True,5,PLAYED
377,64.284,1924.2202,Piano,0,12,36,44,piano_snd036,0.15,True,True,12,PLAYED
378,64.418,1924.3595,Piano,2,12,27,44,piano_snd027,0.15,True,True,12,PLAYED
379,64.601,1924.5395,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
380,64.601,1924.5395,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
381,64.785,1924.7195,Piano,0,12,36,44,piano_snd036,0.15,True,True,12,PLAYED
382,64.967,1924.9110,Piano,0,15,39,44,piano_snd039,0.15,True,True,15,PLAYED
383,65.101,1925.0387,Piano,0,12,36,44,piano_snd036,0.15,True,True,12,PLAYED
384,65.283,1925.2187,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
385,65.284,1925.2187,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
386,65.467,1925.4102,Piano,1,8,27,44,piano_snd027,0.15,True,True,8,PLAYED
387,65.651,1925.5902,Piano,0,12,36,44,piano_snd036,0.15,True,True,12,PLAYED
388,65.801,1925.7411,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
389,66.001,1925.9385,Piano,1,8,27,44,piano_snd027,0.15,True,True,8,PLAYED
390,66.001,1925.9385,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
391,66.134,1926.0662,Piano,0,0,24,44,piano_snd024,0.15,True,True,0,PLAYED
392,66.317,1926.2578,Piano,0,1,25,44,piano_snd025,0.15,True,True,1,PLAYED
393,66.500,1926.4377,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
394,66.651,1926.5887,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
395,66.818,1926.7570,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
396,66.984,1926.9195,Piano,0,5,29,44,piano_snd029,0.15,True,True,5,PLAYED
397,67.152,1927.0879,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
398,67.352,1927.2911,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
399,67.500,1927.4420,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
400,67.677,1927.6220,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
401,67.843,1927.7787,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
402,68.010,1927.9528,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
403,68.160,1928.1038,Piano,0,1,25,44,piano_snd025,0.15,True,True,1,PLAYED
404,68.360,1928.3011,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
405,68.527,1928.4579,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
406,68.710,1928.6436,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
407,68.710,1928.6436,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
408,68.860,1928.7946,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
409,68.860,1928.7946,Piano,1,2,21,44,piano_snd021,0.15,True,True,2,PLAYED
410,68.926,1928.8642,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
411,69.027,1928.9571,Piano,0,0,24,44,piano_snd024,0.15,True,True,0,PLAYED
412,69.110,1929.0500,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
413,69.111,1929.0500,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
414,69.277,1929.2067,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
415,69.459,1929.3983,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
416,69.643,1929.5782,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
417,69.643,1929.5782,Piano,1,2,21,44,piano_snd021,0.15,True,True,2,PLAYED
418,69.810,1929.7466,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
419,69.960,1929.8975,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
420,70.128,1930.0717,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
421,70.327,1930.2574,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
422,70.510,1930.4490,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
423,70.677,1930.6115,Piano,1,2,21,44,piano_snd021,0.15,True,True,2,PLAYED
424,70.677,1930.6115,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
425,70.810,1930.7508,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
426,71.010,1930.9482,Piano,0,5,29,44,piano_snd029,0.15,True,True,5,PLAYED
427,71.010,1930.9482,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
428,71.178,1931.1049,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
429,71.343,1931.2791,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
430,71.526,1931.4590,Piano,1,2,21,44,piano_snd021,0.15,True,True,2,PLAYED
431,71.526,1931.4590,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
432,71.677,1931.6100,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
433,71.677,1931.6100,Piano,0,0,24,44,piano_snd024,0.15,True,True,0,PLAYED
434,71.843,1931.7783,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
435,72.010,1931.9467,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
436,72.176,1932.1092,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
437,72.344,1932.2776,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
438,72.344,1932.2776,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
439,72.543,1932.4807,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
440,72.727,1932.6723,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
441,72.877,1932.8174,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
442,73.027,1932.9683,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
443,73.226,1933.1715,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
444,73.393,1933.3341,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
445,73.393,1933.3341,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
446,73.544,1933.4734,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
447,73.710,1933.6475,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
448,73.710,1933.6475,Piano,0,5,29,44,piano_snd029,0.15,True,True,5,PLAYED
449,73.876,1933.8159,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
450,74.076,1934.0074,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
451,74.227,1934.1584,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
452,74.227,1934.1584,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
453,74.426,1934.3557,Piano,0,1,25,44,piano_snd025,0.15,True,True,1,PLAYED
454,74.593,1934.5299,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
455,74.744,1934.6808,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
456,74.910,1934.8492,Piano,0,0,24,44,piano_snd024,0.15,True,True,0,PLAYED
457,75.094,1935.0291,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
458,75.245,1935.1800,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
459,75.427,1935.3716,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
460,75.626,1935.5690,Piano,0,0,24,44,piano_snd024,0.15,True,True,0,PLAYED
461,75.760,1935.7025,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
462,75.927,1935.8708,Piano,0,5,29,44,piano_snd029,0.15,True,True,5,PLAYED
463,76.126,1936.0566,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
464,76.277,1936.2191,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
465,76.277,1936.2191,Piano,0,0,24,44,piano_snd024,0.15,True,True,0,PLAYED
466,76.443,1936.3759,Piano,0,1,25,44,piano_snd025,0.15,True,True,1,PLAYED
467,76.626,1936.5558,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
468,76.793,1936.7300,Piano,0,17,41,44,piano_snd041,0.15,True,True,17,PLAYED
469,76.793,1936.7300,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
470,76.793,1936.7300,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
471,76.960,1936.8983,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
472,77.160,1937.0957,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
473,77.327,1937.2582,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
474,77.327,1937.2582,Piano,0,17,41,44,piano_snd041,0.15,True,True,17,PLAYED
475,77.327,1937.2698,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
476,77.477,1937.4208,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
477,77.627,1937.5717,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
478,77.843,1937.7807,Piano,0,17,41,44,piano_snd041,0.15,True,True,17,PLAYED
479,77.843,1937.7807,Piano,1,10,29,44,piano_snd029,0.15,True,True,10,PLAYED
480,77.843,1937.7807,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
481,78.010,1937.9490,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
482,78.160,1938.1000,Piano,0,13,37,44,piano_snd037,0.15,True,True,13,PLAYED
483,78.160,1938.1000,Piano,3,15,25,44,piano_snd025,0.15,True,True,15,PLAYED
484,78.326,1938.2625,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
485,78.477,1938.4076,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
486,78.478,1938.4076,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
487,78.478,1938.4076,Piano,2,7,22,44,piano_snd022,0.15,True,True,7,PLAYED
488,78.659,1938.5934,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
489,78.852,1938.7849,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
490,78.853,1938.7849,Piano,3,12,22,44,piano_snd022,0.15,True,True,12,PLAYED
491,78.853,1938.7849,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
492,79.020,1938.9591,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
493,79.170,1939.1100,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
494,79.170,1939.1100,Piano,2,6,21,44,piano_snd021,0.15,True,True,6,PLAYED
495,79.170,1939.1100,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
496,79.353,1939.2900,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
497,79.536,1939.4699,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
498,79.686,1939.6209,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
499,79.837,1939.7660,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
500,79.837,1939.7660,Piano,2,6,21,44,piano_snd021,0.15,True,True,6,PLAYED
501,79.837,1939.7660,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
502,80.020,1939.9576,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
503,80.187,1940.1317,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
504,80.404,1940.3407,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
505,80.569,1940.5090,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
506,80.570,1940.5090,Piano,2,6,21,44,piano_snd021,0.15,True,True,6,PLAYED
507,80.570,1940.5090,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
508,80.720,1940.6600,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
509,80.870,1940.8109,Piano,5,0,1,44,piano_snd001,0.15,True,True,0,PLAYED
510,80.870,1940.8109,Piano,3,19,29,44,piano_snd029,0.15,True,True,19,PLAYED
511,80.870,1940.8109,Piano,0,17,41,44,piano_snd041,0.15,True,True,17,PLAYED
512,81.053,1940.9850,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
513,81.220,1941.1534,Piano,2,6,21,44,piano_snd021,0.15,True,True,6,PLAYED
514,81.220,1941.1534,Piano,0,9,33,44,piano_snd033,0.15,True,True,9,PLAYED
515,81.253,1941.1882,Piano,5,3,4,44,piano_snd004,0.15,True,True,3,PLAYED
516,81.403,1941.3391,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
517,81.586,1941.5191,Piano,1,5,24,44,piano_snd024,0.15,True,True,5,PLAYED
518,81.586,1941.5191,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
519,81.586,1941.5191,Piano,0,12,36,44,piano_snd036,0.15,True,True,12,PLAYED
520,81.753,1941.6874,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
521,81.903,1941.8384,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
522,81.903,1941.8384,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
523,81.903,1941.8384,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
524,82.070,1942.0067,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
525,82.253,1942.1867,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
526,82.403,1942.3376,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
527,82.570,1942.5117,Piano,5,1,2,44,piano_snd002,0.15,True,True,1,PLAYED
528,82.570,1942.5117,Piano,0,10,34,44,piano_snd034,0.15,True,True,10,PLAYED
529,82.570,1942.5117,Piano,1,3,22,44,piano_snd022,0.15,True,True,3,PLAYED
530,82.770,1942.7091,Piano,4,0,5,44,piano_snd005,0.15,True,True,0,PLAYED
